final f1,baseline f1,f1 difference,final false positive rate,baseline false positive rate,false positive rate difference,final recall,baseline recall,recall difference
0.783157894736842,0.7651821862348178,0.017975708502024235,0.1798165137614679,0.20917431192660552,-0.029357798165137616,0.9738219895287958,0.9895287958115183,-0.015706806282722474
0.850187265917603,0.815742397137746,0.034444868779856974,0.15551181102362205,0.20275590551181102,-0.047244094488188976,0.9956140350877193,1.0,-0.004385964912280715
0.8058455114822547,0.7967145790554415,0.009130932426813176,0.16512059369202226,0.17810760667903525,-0.012987012987012991,0.9796954314720813,0.9847715736040609,-0.0050761421319796
0.7982832618025751,0.7782426778242678,0.020040583978307325,0.16483516483516483,0.18681318681318682,-0.021978021978021983,0.9789473684210527,0.9789473684210527,0.0
0.8138195777351248,0.8007448789571695,0.013074698777955307,0.17726396917148363,0.2023121387283237,-0.025048169556840083,0.9769585253456221,0.9907834101382489,-0.01382488479262678
0.8189300411522634,0.7896825396825397,0.02924750146972377,0.15917602996254682,0.19288389513108614,-0.033707865168539325,0.9851485148514851,0.9851485148514851,0.0
0.8178294573643411,0.7917448405253283,0.026084616839012753,0.1743295019157088,0.20689655172413793,-0.032567049808429116,0.985981308411215,0.985981308411215,0.0
0.7894736842105263,0.758220502901354,0.03125318130917232,0.186219739292365,0.2271880819366853,-0.04096834264432031,0.9798994974874372,0.9849246231155779,-0.005025125628140725
0.8137651821862348,0.7613636363636364,0.05240154582259848,0.1641509433962264,0.22830188679245284,-0.06415094339622643,0.9757281553398058,0.9757281553398058,0.0
0.8031809145129225,0.7807692307692308,0.022411683743691735,0.1807909604519774,0.21092278719397364,-0.030131826741996243,0.9853658536585366,0.9902439024390244,-0.004878048780487809
0.8092485549132948,0.7984934086629002,0.010755146250394643,0.17408123791102514,0.19342359767891681,-0.01934235976789167,0.958904109589041,0.9680365296803652,-0.0091324200913242
0.7955801104972375,0.7833935018050542,0.012186608692183354,0.2058252427184466,0.22524271844660193,-0.01941747572815533,0.9773755656108597,0.9819004524886877,-0.004524886877828038
0.8107074569789675,0.799249530956848,0.01145792602211948,0.18426103646833014,0.20153550863723607,-0.01727447216890593,0.986046511627907,0.9906976744186047,-0.0046511627906976605
0.7803030303030303,0.7615526802218114,0.018750350081218836,0.2144212523719165,0.23908918406072105,-0.024667931688804545,0.9856459330143541,0.9856459330143541,0.0
0.77882797731569,0.7582417582417582,0.020586219073931766,0.21183206106870228,0.24236641221374045,-0.030534351145038163,0.9716981132075472,0.9764150943396226,-0.004716981132075415
0.793168880455408,0.7865168539325843,0.006652026522823706,0.20076481835564053,0.21223709369024857,-0.01147227533460804,0.9812206572769953,0.9859154929577465,-0.0046948356807512415
0.8144329896907216,0.8087986463620981,0.005634343328623559,0.20528455284552846,0.21951219512195122,-0.014227642276422758,0.9713114754098361,0.9795081967213115,-0.008196721311475419
0.8178438661710037,0.7801418439716312,0.037702022199372465,0.18359375,0.234375,-0.05078125,0.9821428571428571,0.9821428571428571,0.0
0.7708333333333334,0.7505070993914807,0.020326233941852623,0.19230769230769232,0.21611721611721613,-0.023809523809523808,0.9736842105263158,0.9736842105263158,0.0
0.7947761194029851,0.7882136279926335,0.00656249141035159,0.20270270270270271,0.21428571428571427,-0.01158301158301156,0.9770642201834863,0.981651376146789,-0.004587155963302725
0.7807692307692308,0.7741935483870968,0.006575682382134018,0.20643939393939395,0.2178030303030303,-0.011363636363636354,0.9759615384615384,0.9807692307692307,-0.004807692307692291
0.7949790794979079,0.7795918367346939,0.015387242763214015,0.17343173431734318,0.1937269372693727,-0.020295202952029523,0.979381443298969,0.9845360824742269,-0.005154639175257825
0.7736943907156673,0.7762906309751434,-0.0025962402594761347,0.20643939393939395,0.21212121212121213,-0.005681818181818177,0.9615384615384616,0.9759615384615384,-0.014423076923076872
0.8282828282828283,0.8158415841584158,0.012441244124412498,0.15849056603773584,0.17547169811320754,-0.016981132075471694,0.9951456310679612,1.0,-0.004854368932038833
0.8035714285714286,0.7839721254355401,0.019599303135888535,0.2106299212598425,0.23818897637795275,-0.027559055118110243,0.9868421052631579,0.9868421052631579,0.0
0.8239700374531835,0.8058076225045372,0.018162414948646344,0.16929133858267717,0.19881889763779528,-0.029527559055118113,0.9649122807017544,0.9736842105263158,-0.00877192982456143
0.796,0.7920792079207921,0.003920792079207924,0.1807909604519774,0.18832391713747645,-0.007532956685499054,0.9707317073170731,0.975609756097561,-0.004878048780487809
0.8013937282229965,0.7903780068728522,0.01101572135014428,0.21912350597609562,0.2350597609561753,-0.015936254980079695,0.9829059829059829,0.9829059829059829,0.0
0.8285163776493256,0.8089053803339518,0.019610997315373857,0.1644100580270793,0.19729206963249515,-0.032882011605415845,0.9817351598173516,0.9954337899543378,-0.013698630136986245
0.8417132216014898,0.8188405797101449,0.022872641891344858,0.1650294695481336,0.1944990176817289,-0.029469548133595286,0.9955947136563876,0.9955947136563876,0.0
0.8228571428571428,0.8007380073800738,0.022119135477069007,0.17248062015503876,0.20348837209302326,-0.031007751937984496,0.9818181818181818,0.9863636363636363,-0.004545454545454519
0.8188976377952756,0.8007662835249042,0.01813135427037138,0.16634799235181644,0.19120458891013384,-0.0248565965583174,0.9765258215962441,0.9812206572769953,-0.0046948356807511304
0.7992202729044834,0.7877629063097514,0.011457366594731955,0.19092627599243855,0.20793950850661624,-0.01701323251417769,0.9903381642512077,0.9951690821256038,-0.004830917874396157
0.7992351816443595,0.7769516728624535,0.022283508781905992,0.19157088122605365,0.22030651340996169,-0.02873563218390804,0.9766355140186916,0.9766355140186916,0.0
0.7889908256880734,0.7700534759358288,0.018937349752244592,0.21165048543689322,0.2407766990291262,-0.029126213592232997,0.9728506787330317,0.9773755656108597,-0.004524886877828038
0.7967806841046278,0.7788649706457925,0.017915713458835247,0.17857142857142858,0.20300751879699247,-0.024436090225563895,0.9705882352941176,0.9754901960784313,-0.004901960784313708
0.7948243992606284,0.7747747747747747,0.02004962448585368,0.20696324951644102,0.23404255319148937,-0.02707930367504835,0.9817351598173516,0.9817351598173516,0.0
0.8044692737430168,0.7905282331511839,0.013941040591832876,0.19573643410852712,0.21705426356589147,-0.02131782945736435,0.9818181818181818,0.9863636363636363,-0.004545454545454519
0.837573385518591,0.8221797323135756,0.0153936532050154,0.15414258188824662,0.17533718689788053,-0.02119460500963391,0.9861751152073732,0.9907834101382489,-0.004608294930875667
0.7885010266940452,0.7695390781563126,0.018961948537732587,0.18484288354898337,0.20702402957486138,-0.022181146025878007,0.9846153846153847,0.9846153846153847,0.0
0.8038095238095239,0.7759562841530054,0.027853239656518425,0.19157088122605365,0.23371647509578544,-0.042145593869731796,0.985981308411215,0.9953271028037384,-0.009345794392523366
0.8235294117647058,0.8007380073800738,0.022791404384632008,0.1744186046511628,0.20348837209302326,-0.02906976744186046,0.9863636363636363,0.9863636363636363,0.0
0.7904411764705882,0.7912087912087912,-0.0007676147382029708,0.21579961464354527,0.21772639691714837,-0.0019267822736031004,0.9907834101382489,0.9953917050691244,-0.004608294930875556
0.8120300751879699,0.7876588021778584,0.02437127301011144,0.18128654970760233,0.21637426900584794,-0.03508771929824561,0.968609865470852,0.9730941704035875,-0.004484304932735439
0.831013916500994,0.8132295719844358,0.017784344516558193,0.15648854961832062,0.17748091603053434,-0.02099236641221372,0.9858490566037735,0.9858490566037735,0.0
0.8339622641509434,0.8102189781021898,0.023743286048753642,0.16110019646365423,0.1944990176817289,-0.033398821218074665,0.973568281938326,0.9779735682819384,-0.004405286343612369
0.7721518987341772,0.7672955974842768,0.004856301249900441,0.19090909090909092,0.19636363636363635,-0.005454545454545434,0.9838709677419355,0.9838709677419355,0.0
0.7734375,0.7782101167315175,-0.0047726167315175205,0.20527306967984935,0.20527306967984935,0.0,0.9658536585365853,0.975609756097561,-0.009756097560975618
0.805668016194332,0.7648183556405354,0.040849660553796685,0.17570093457943925,0.22803738317757008,-0.05233644859813083,0.9900497512437811,0.9950248756218906,-0.00497512437810943
0.8142292490118577,0.7878787878787878,0.026350461133069825,0.17110266159695817,0.20912547528517111,-0.03802281368821295,0.9809523809523809,0.9904761904761905,-0.009523809523809601
0.7847619047619048,0.7610294117647058,0.02373249299719893,0.20419847328244276,0.2385496183206107,-0.03435114503816794,0.9716981132075472,0.9764150943396226,-0.004716981132075415
0.8122605363984674,0.8060263653483992,0.006234171050068182,0.18234165067178504,0.19577735124760076,-0.013435700575815723,0.986046511627907,0.9953488372093023,-0.009302325581395321
0.781431334622824,0.7602996254681648,0.02113170915465923,0.20566037735849058,0.2358490566037736,-0.030188679245283012,0.9805825242718447,0.9854368932038835,-0.004854368932038833
